term,label_type,label
腰膝酸软（soreness and weakness of waist and knees）为中医肝肾亏损的一种症状。表现为腰部和膝部的酸软无力,eight_principles,internal
腰酸（soreness of loins）指腰部酸楚不适。临床以肾虚较为常见。腰酸与腰痛有相似之处,eight_principles,internal
腹腔肿瘤等。正常人胃肠道内可有少量气体,eight_principles,internal
膀胱,eight_principles,internal
膀胱炎,eight_principles,internal
膀胱系津液之府,eight_principles,internal
膀胱结核,eight_principles,internal
致使肝质变硬,eight_principles,internal
致痰气郁结,eight_principles,internal
致食积停滞,eight_principles,internal
舌淡苔白。总的治疗原则为健运脾气,eight_principles,internal
舌红少津。在脾者,eight_principles,internal
舌红是指心在外为舌,eight_principles,internal
茯苓补心汤等加减治疗。,eight_principles,internal
茯苓补心汤等方。火郁而宜升发者,eight_principles,internal
营养不得补充或损害脾胃,eight_principles,internal
营养不良性等多种原因导致的肝硬化腹水。 鼓胀的病位主要在于肝脾,eight_principles,internal
虚人停痰饮,eight_principles,internal
虚弱而生内热,eight_principles,internal
虚烦是因虚而致心胸烦热者。由伤寒汗,eight_principles,internal
血液自血管或心脏外流,eight_principles,internal
血点是也。”多见于肺结核,eight_principles,internal
血瘀,eight_principles,internal
血瘀等兼证,eight_principles,internal
血瘀等所致。,eight_principles,internal
血瘀阴部所致。,eight_principles,internal
补益肝肾,eight_principles,internal
补肾益精,eight_principles,internal
表现为胃口变差,eight_principles,internal
视物昏花属于“肝肾亏损”。过度用眼,eight_principles,internal
视物昏花等其他肾虚症状。治疗宜排除泌尿系统,eight_principles,internal
证名。下腹部疼痛。出《素问·脏气法时论》。小腹为至阴之位,eight_principles,internal
证名。即便血。出自《金匮要略·惊悸吐衄下血胸满瘀血病脉证治》,eight_principles,internal
证名。指易有饥饿感。见《素问·至真要大论》。病因以胃热较为常见。治宜清胃,eight_principles,internal
证名。指痰中经常带血。《不居集》卷十三：“痰血,eight_principles,internal
证名。胁肋部发胀作痛之证。见薛己注《明医杂著·痰饮》。由气郁痰凝,eight_principles,internal
证名。自觉头部胀重不适。外感内伤均可引起。外感多因湿热郁蒸所致。,eight_principles,internal
说明心有火。首先是清淡饮食,eight_principles,internal
超过100ml提示胃酸分泌增多。正常生理状态下胃液分泌维持一定的量,eight_principles,internal
超过了一般范围。心脏自律性异常或传导障碍引起的心动过速,eight_principles,internal
越鞠丸等方。若气郁生痰者,eight_principles,internal
输卵管等脏器通过人体正常的或不正常的薄弱点或缺损,eight_principles,internal
过暗）的环境内学习或工作,eight_principles,internal
近记忆（数天内）,eight_principles,internal
这是广义的痰饮,eight_principles,internal
这种病理产物的寒可由人体脾肾阳虚,eight_principles,internal
这种痰称为“无形之痰”。,eight_principles,internal
这里所指的消瘦一般都是短期内呈进行性的,eight_principles,internal
这里的“宫”理解为“胞宫”会有助于更好地理解宫寒的含义和所指的疾病。“寒”在中医中首先是一个常见的致病原因,eight_principles,internal
迫使胃内容物从口而出的病证,eight_principles,internal
迫使腹腔内的游离脏器如：小肠,eight_principles,internal
逐瘀泻热。,eight_principles,internal
通过咳嗽把痰排出,eight_principles,internal
造成胃溃疡或十二指肠溃疡等疾病。人胃是持续分泌胃酸的,eight_principles,internal
邪气逆结所致,eight_principles,internal
郁痰。《症因脉治》卷二：“顽痰,eight_principles,internal
郁积于经脉或器官之内呈凝滞状态,eight_principles,internal
郁结不能渗泄故也。”,eight_principles,internal
都叫血瘀,eight_principles,internal
酸味有如刺心之感。,eight_principles,internal
酸心腹满,eight_principles,internal
里急后重为临床特征。主要病因是外感时邪疫毒,eight_principles,internal
里急后重（tenesmus）为临床常见症状之一,eight_principles,internal
重者可发生内陷。类似于西医学化脓性腮腺炎。,eight_principles,internal
重者属肾。治宜健脾补肾,eight_principles,internal
重者称腰膝痿弱。多因肝肾亏损,eight_principles,internal
长期活动造成体内能源物质（如肌糖元）消耗殆尽,eight_principles,internal
闭塞心窍,eight_principles,internal
闭塞清阳所致眩晕。见《医学正传·眩运》。《杂病源流犀烛·头痛源流》：“风痰闭壅眩晕,eight_principles,internal
阳热内盛,eight_principles,internal
阳痿多因命门火衰或心脾受损或恐惧伤肾所致。,eight_principles,internal
阴不足则先热后寒。”其病机是邪入半表半里,eight_principles,internal
阴气在内,eight_principles,internal
降火豁痰以治其标。同时,eight_principles,internal
需要助产或剖宫产结束分娩的情况。临床上的表现是分娩过程缓慢,eight_principles,internal
非别有五种之痰。”,eight_principles,internal
非别有此五种之痰。”,eight_principles,internal
须发早白是一种疾病。在中医学则认为发须早白主要有以下列三种主要原因：肾阴亏损致白发,eight_principles,internal
顽痰。”详见郁痰,eight_principles,internal
预防接种和慢性小腿溃疡均可能导致此病。致病菌可潜伏于淋巴管内,eight_principles,internal
颅内占位病变,eight_principles,internal
颅内感染,eight_principles,internal
颏部等都有结节,eight_principles,internal
风和热相结合的病邪,eight_principles,internal
风湿免疫病,eight_principles,internal
风湿热,eight_principles,internal
风痛风痛是中医的风湿痹痛,eight_principles,internal
风痰,eight_principles,internal
食内阻,eight_principles,internal
食物或水饮自口腔吐出,eight_principles,internal
食积,eight_principles,internal
食积内阻所致者。《䱐溪陆氏医述·病症辨异》：“少气者,eight_principles,internal
饮凝成痰”,eight_principles,internal
饮食积滞证,eight_principles,internal
骨折是指骨结构的连续性完全或部分断裂。多见于儿童及老年人,eight_principles,internal
鸡内金,eight_principles,internal
“疫咳”。顿咳好发于冬春季节,eight_principles,external
“癣”都是皮肤表面的疾病,eight_principles,external
“脑渊”之称。多因外感风热邪毒,eight_principles,external
一些20～30岁的年轻人也出现心肌缺血的表现。,eight_principles,external
三曰燥邪伤肝。戴复庵云：目赤无非血雍肝经所致,eight_principles,external
下腹坠痛是妇科疾病就诊的常见主诉。疼痛往往可以表现出相应的病情,eight_principles,external
下颌及手指关节最易发生脱位。关节脱位的表现,eight_principles,external
不完全性瘫痪和全瘫。轻瘫：表现为肌力减弱,eight_principles,external
不易排出的表现。干咳是临床肺部疾病常见症状之一,eight_principles,external
不能顺利地表达出来,eight_principles,external
与月经周期相关为主要表现的乳腺组织的良性增生性疾病。一年四季均可发生。好发于30—50岁妇女,eight_principles,external
中医病证名。多由外感寒邪,eight_principles,external
中医认为这是体质差的表现。此外,eight_principles,external
中暑是指长时间暴露在高温环境中,eight_principles,external
临床上可通过其所表现的证候来确定,eight_principles,external
临床表现为发热重,eight_principles,external
为开放性粉刺（堵塞毛孔的皮脂的表层直接暴露在外面,eight_principles,external
主要表现为上腹部的特殊不适感,eight_principles,external
主要表现为呕血,eight_principles,external
主要表现为大便困难,eight_principles,external
主要表现为情绪低落,eight_principles,external
主要表现为无相应的外界声源或电刺激,eight_principles,external
也可能是疾病的一种表现。目前发生的机制不是完全清楚,eight_principles,external
也称抽搐。表现为阵发性四肢和面部肌肉抽动,eight_principles,external
人上火之后临床症状表现为：目赤肿痛,eight_principles,external
从组织学表现看：是乳腺组织增生及退行性变,eight_principles,external
从而导致盆腔炎性包块发生。患者常先有急性输卵管炎的临床表现,eight_principles,external
代谢物积累学说和能源耗尽学说较有代表性。中枢学说认为,eight_principles,external
以一侧或两侧胁肋部疼痛为主要表现的病证,eight_principles,external
以五脏虚证为主要临床表现的多种慢性虚弱症候的总称。,eight_principles,external
以咳嗽经久不愈为主要表现的疾病,eight_principles,external
以小腿肌肉的抽搐拘挛为主要表现。,eight_principles,external
以痰质清稀色白的痰为特征。如由外感风寒而致病的,eight_principles,external
以胃脘及腹部疼痛为主要表现的疾病。,eight_principles,external
以致气血凝滞而成。其包括了体表上的肿疡及溃疡,eight_principles,external
以过度睡眠为主要临床表现。患者处于熟睡状态,eight_principles,external
以鼻腔干燥为主要表现的鼻部疾患。西医学的干燥性鼻炎可参考本篇进行辨证施治。,eight_principles,external
伤风是由风邪侵袭人体引起的常见外感热病。一年四季均可发生。尤以冬春两季为多见。临床以头痛,eight_principles,external
似喘而无声的表现。患者多伴有呼吸系统或心血管系统疾病。治疗需针对原发病。若气短引起呼吸困难,eight_principles,external
但排便不畅为主要表现的病证。,eight_principles,external
但青春期后往往能自然减轻或痊愈。临床表现以好发于面部的粉刺,eight_principles,external
体表与深部组织相通,eight_principles,external
偏身麻木等为主要表现的脑神疾病。并具有起病急,eight_principles,external
停止刺激后即进入熟睡状态。此为意识障碍的一种表现。此外,eight_principles,external
