term,label_cold,label_deficiency,label_excess,label_external,label_hot,label_internal,label_yang,label_yin
子宫岀血量少而势缓,False,False,False,False,False,True,False,False
子宫性闭经以及下生殖道发育异常性闭经,False,False,False,False,False,True,False,False
子宫或阴道结构异常,False,False,False,False,False,True,False,False
子宫收缩无力或异常等,False,False,False,False,False,True,False,False
子宫脱垂（uterine prolapse）是指子宫从正常位置沿阴道下降,False,False,False,False,False,True,False,False
子宫腺肌病等引起的痛经。,False,False,False,False,False,True,False,False
子宫颈息肉,False,False,False,False,False,True,False,False
子宫颈炎,False,False,False,False,False,True,False,False
子宫颈糜烂,False,False,False,False,False,True,False,False
它严重影响人们的社会交往和心理健康,False,False,False,False,False,True,False,False
它可以充分地调动身体各脏器的机能,False,False,False,False,False,True,False,False
宜刺三里,False,False,False,False,False,True,False,False
宜半黄丸。”④素有痰疾,False,False,False,False,False,True,False,False
宜温气汤。痛而小便不利为湿热,False,False,False,False,False,True,False,False
宫寒顾名思义是“子宫寒冷”的简称。在中医学的文献记载和正式的教科书及相关的中医妇科专著中并无此词条。但是“宫寒”已经成为深入人心的热词,False,False,False,False,False,True,False,False
宫颈及子宫内膜腺体分泌物等混合形成白带。正常白带呈白色黏液状或蛋清样,False,False,False,False,False,True,False,False
宫颈管及子宫内膜腺体分泌物混合而成,False,False,False,False,False,True,False,False
容易出现虚寒的征象。常见的有胃阳虚,False,False,False,False,False,True,False,False
容易在体内积累毒素,False,False,False,False,False,True,False,False
寒温失调等多种因素导致肝气失舒,False,False,False,False,False,True,False,False
寒湿下注,False,False,False,False,False,True,False,False
寒湿结于肠腑,False,False,False,False,False,True,False,False
寒疝是一种急性腹痛的病症。见《金匮要略》。由脾胃虚寒,False,False,False,False,False,True,False,False
对青少年的心理和社交影响很大,False,False,False,False,False,True,False,False
导致心脏的供氧减少,False,False,False,False,False,True,False,False
导致心血耗损。,False,False,False,False,False,True,False,False
导致肾与膀胱气化失常,False,False,False,False,False,True,False,False
导致胃失和降,False,False,False,False,False,True,False,False
导致脾胃受损,False,False,False,False,False,True,False,False
将有排卵型功能失调性子宫出血分为月经量多与经间出血两类。,False,False,False,False,False,True,False,False
小儿夜惊是指1岁以内的哺乳婴儿,False,False,False,False,False,True,False,False
尤以肺气虚损,False,False,False,False,False,True,False,False
尤其是以脾肾阳虚多见。,False,False,False,False,False,True,False,False
就构成了真正意义上的心肌缺血。而冠心病是引起心肌缺血最主要,False,False,False,False,False,True,False,False
尿急（urgent micturition）与尿频（frequent micturition）在中文的西医诊断学里是两个不同的概念,False,False,False,False,False,True,False,False
尿液中是没有红细胞的。医学上把病人尿液离心沉淀后,False,False,False,False,False,True,False,False
尿路结石,False,False,False,False,False,True,False,False
尿路结石是最常见的泌尿外科疾病之一。男性多于女性,False,False,False,False,False,True,False,False
属于阴虚内热的症候,False,False,False,False,False,True,False,False
属内痈范畴,False,False,False,False,False,True,False,False
属里实热证,False,False,False,False,False,True,False,False
工作动机和责任心等因素都对其有显著影响。有许多理论试图解释其产生机制,False,False,False,False,False,True,False,False
左为肾,False,False,False,False,False,True,False,False
巴豆。”《杂病源流犀烛·积聚症瘕痃癖痞源流》：“食积,False,False,False,False,False,True,False,False
帮助消化。胃液对消化食物起着重要作用,False,False,False,False,False,True,False,False
常与恶心并见,False,False,False,False,False,True,False,False
常与肝脾等脏有密切关系。胃气郁滞,False,False,False,False,False,True,False,False
常与胆石症并存,False,False,False,False,False,True,False,False
常伴出汗及心悸而出现的燥热症状,False,False,False,False,False,True,False,False
常伴有外感或内伤症状。引起腰痛的原因很多,False,False,False,False,False,True,False,False
常合并有阴道前壁和（或）后壁膨出。阴道前后壁又与膀胱,False,False,False,False,False,True,False,False
常和惊悸合并称为心悸。,False,False,False,False,False,True,False,False
常表现为胃脘胀闷,False,False,False,False,False,True,False,False
干咳（dry cough）指咳嗽无痰,False,False,False,False,False,True,False,False
并排除颅内感染及其它导致惊厥的器质性或代谢性疾病。主要表现为突然发生的全身或局部肌群的强直性或阵挛性抽搐,False,False,False,False,False,True,False,False
并有湿浊,False,False,False,False,False,True,False,False
并自觉心胸烦热。多由阴虚火旺,False,False,False,False,False,True,False,False
并非一种疾病。是指病程在两个月以上的腹泻或间歇期在2～4周内的复发性腹泻。病因较为复杂,False,False,False,False,False,True,False,False
并非疾病。多见于急性肝炎时,False,False,False,False,False,True,False,False
幼年类风湿症等。,False,False,False,False,False,True,False,False
引动伏痰,False,False,False,False,False,True,False,False
引起以心中急剧跳动,False,False,False,False,False,True,False,False
引起相关系统疾病的总称。《内经》所言五脏痹,False,False,False,False,False,True,False,False
弥散性血管内凝血等。,False,False,False,False,False,True,False,False
弥漫型的肝细胞变性,False,False,False,False,False,True,False,False
当今大城市职业妇女中50%-70%都有不同程度的乳腺增生。乳腺增生症常表现为乳房疼痛和乳腺摸到结节,False,False,False,False,False,True,False,False
当咽入胃内空气过多或因消化吸收功能不良时,False,False,False,False,False,True,False,False
当然也包括胞宫,False,False,False,False,False,True,False,False
当血渍总胆红素浓度超过34.2μmol,False,False,False,False,False,True,False,False
形成肝硬化。肝硬化肝功能减退引起门静脉高压,False,False,False,False,False,True,False,False
很可能是痛在身上伤在心里。,False,False,False,False,False,True,False,False
循胃经上扰等引起。,False,False,False,False,False,True,False,False
心,False,False,False,False,False,True,False,False
心下痞坚,False,False,False,False,False,True,False,False
心下痞硬的症状是胃脘部堵塞满闷不适,False,False,False,False,False,True,False,False
心中躁动不安,False,False,False,False,False,True,False,False
心前区疼痛就是指心前区这个部位的疼痛。心前区位于前胸和左侧乳房的部位,False,False,False,False,False,True,False,False
心动过缓或心律不齐。,False,False,False,False,False,True,False,False
心包填塞和食管破裂等,False,False,False,False,False,True,False,False
心包炎,False,False,False,False,False,True,False,False
心卒动而不宁也,False,False,False,False,False,True,False,False
心失所养,False,False,False,False,False,True,False,False
心律失常（arrhythmia）是由于窦房结激动异常或激动产生于窦房结以外,False,False,False,False,False,True,False,False
心悸,False,False,False,False,False,True,False,False
心悸是中医病证名,False,False,False,False,False,True,False,False
心情不舒畅。有时也指有意识地不呼吸,False,False,False,False,False,True,False,False
心情沮丧,False,False,False,False,False,True,False,False
心火上炎,False,False,False,False,False,True,False,False
心烦,False,False,False,False,False,True,False,False
心烦不安,False,False,False,False,False,True,False,False
心烦的意思是心情不好,False,False,False,False,False,True,False,False
心痛,False,False,False,False,False,True,False,False
心痹等脏腑痹及肉痹,False,False,False,False,False,True,False,False
心神不安,False,False,False,False,False,True,False,False
心神不定,False,False,False,False,False,True,False,False
心绞痛（angina pectoris）是冠状动脉供血不足,False,False,False,False,False,True,False,False
心肌急剧的暂时缺血与缺氧所引起的以发作性胸痛或胸部不适为主要表现的临床综合征。心绞痛是心脏缺血反射到身体表面所感觉的疼痛,False,False,False,False,False,True,False,False
